timestamp,prediction,confidence,mode,cause,service,action,result
2026-04-29T04:21:26.871211,1,0.6921,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:21:32.039596,1,0.6921,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:21:37.201556,1,0.6921,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:21:42.350838,1,0.6921,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:21:47.508909,1,0.6921,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:21:52.674114,1,0.6921,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:21:57.801758,1,0.6921,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:22:02.973255,1,0.6921,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:22:08.127548,1,0.6921,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:22:13.286514,1,0.6921,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:22:18.437485,1,0.6921,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:22:23.566414,1,0.6921,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:22:28.718760,1,0.6921,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:22:33.872280,1,0.6921,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:22:39.010840,1,0.6906,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:23:49.168462,1,0.6906,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:23:54.749200,0,0.6921,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:24:00.200749,0,0.6913,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:24:05.375068,1,0.6295,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:24:10.542109,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:24:15.729426,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:24:20.964697,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:24:26.114643,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:24:31.271110,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:24:36.419727,1,0.7031,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:24:41.587777,1,0.6691,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:24:46.751535,1,0.7031,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:24:51.882736,1,0.7031,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:24:57.044990,1,0.7,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:25:02.211494,1,0.6995,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:25:07.377539,1,0.7016,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:25:12.533644,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:25:17.699041,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:25:22.837005,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:25:28.001973,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:25:33.173479,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:25:38.320722,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:25:43.472204,1,0.6995,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:25:48.644837,1,0.7016,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:25:53.797452,1,0.7016,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:25:58.947310,1,0.6976,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:26:04.098157,1,0.7,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:26:09.250921,1,0.7031,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:26:14.392755,1,0.7031,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:26:19.551459,1,0.6991,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:26:24.689319,1,0.6978,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:26:33.874983,1,0.6856,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:26:39.015941,1,0.6758,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:26:44.177238,1,0.6782,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:26:49.324461,1,0.6658,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:26:54.454355,1,0.6658,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:26:59.600748,1,0.6669,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:27:04.756032,1,0.6858,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:27:09.903020,1,0.6878,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:27:15.121056,1,0.6852,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:27:20.258225,1,0.6978,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:27:25.415893,1,0.6995,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:27:30.568449,1,0.6995,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:27:35.706128,1,0.6976,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:27:40.848558,1,0.6972,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:27:45.986715,1,0.6972,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:27:51.123812,1,0.6976,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:27:56.275318,1,0.7031,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:28:01.443700,1,0.7024,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:28:06.643057,1,0.6978,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:28:11.790616,1,0.6998,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:28:16.937408,1,0.6999,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:28:22.064376,1,0.672,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:28:27.199260,1,0.6758,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:28:32.335546,1,0.6858,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:28:37.473451,1,0.6995,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:28:42.631763,1,0.6995,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:28:47.752934,1,0.6995,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:28:52.854415,1,0.6995,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:28:57.984830,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:29:03.119934,1,0.694,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:29:08.257061,1,0.694,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:29:13.422351,1,0.694,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:29:18.573702,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:29:23.788761,1,0.694,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:29:29.037857,1,0.694,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:29:34.184903,1,0.7016,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:29:39.344912,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:29:44.724920,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:29:49.852753,1,0.694,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:29:54.971867,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:30:00.175570,1,0.6995,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:30:05.333445,1,0.6995,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:30:10.480196,1,0.6995,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:30:15.627857,1,0.6995,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:30:20.747701,1,0.6995,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:30:25.889770,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:30:31.040220,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:30:36.187829,1,0.7016,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:30:41.333880,1,0.6995,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:30:46.497994,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:30:51.668450,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:30:56.820190,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:31:01.989660,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:31:07.118075,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:31:12.250719,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:31:17.399768,1,0.697,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:31:22.548214,1,0.6995,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:31:27.681001,1,0.701,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:31:32.806211,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:31:37.942935,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:31:43.080515,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:31:48.217712,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:31:53.344719,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:31:58.480422,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:32:03.614051,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:32:08.738084,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:32:13.883977,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:32:19.010236,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:32:24.139999,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:32:29.278738,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:32:34.410410,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:32:39.555261,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:32:44.702956,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:32:49.846347,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:32:54.979852,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:33:00.132452,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:33:05.286115,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:33:10.448078,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:33:15.590799,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:33:20.705297,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:33:25.850434,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:33:31.047042,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:33:36.192376,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:33:41.337391,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:33:46.485987,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:33:51.595872,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:33:56.808684,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:34:02.052572,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:34:07.208157,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:34:12.358118,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:34:17.566979,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:34:22.733715,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:34:27.885049,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:34:33.020554,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:34:38.161108,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:34:43.302960,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:34:48.444045,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:34:53.548111,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:34:58.688069,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:35:03.832827,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:35:08.991089,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:35:14.214024,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:35:19.358837,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:35:24.468020,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:35:29.628223,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:35:34.764409,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:35:39.902138,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:35:45.044769,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:35:50.166204,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:35:55.332885,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:36:00.566542,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:36:05.831879,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:36:10.987465,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:36:16.198455,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:36:21.348635,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:36:26.489183,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:36:31.615560,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:36:36.946376,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:36:42.078925,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:36:47.249718,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:36:52.372774,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:36:57.495819,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:37:02.621065,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:37:07.762006,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:37:12.889364,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:37:18.027391,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:37:23.154033,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:37:28.304154,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:37:33.512274,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:37:38.654541,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:37:43.792139,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:37:48.943474,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:37:54.109767,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:37:59.239111,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:38:04.375589,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:38:09.522375,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:38:14.667022,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:38:19.811327,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:38:24.972632,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:38:30.116810,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:38:35.264618,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:38:40.394942,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:38:45.548861,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:38:50.678044,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:38:55.823450,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:39:01.004751,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:39:06.138545,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:39:11.309685,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:39:16.456849,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:39:21.589242,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:39:26.720580,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:39:31.870129,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:39:37.125647,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:39:42.315638,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:39:47.444955,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:39:52.590837,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:39:57.715881,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:40:02.860977,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:40:08.004234,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:40:13.183023,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:40:18.331244,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:40:23.512273,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:40:28.659622,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:40:33.794376,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:40:38.933004,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:40:44.083902,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:40:49.231867,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:40:54.347788,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:40:59.481614,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:41:04.624846,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:41:09.783284,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:41:14.940258,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:41:20.066552,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:41:25.215964,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:41:30.342157,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:41:35.476683,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:41:40.649281,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:41:45.892523,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:41:51.066797,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:41:56.213745,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:42:01.359390,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:42:06.498809,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:42:11.690781,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:42:16.858172,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:42:22.001027,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:42:27.157737,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:42:32.309813,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:42:37.463480,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:42:42.624672,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:42:47.804181,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:42:52.941993,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:42:58.072257,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:43:03.245288,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:43:08.388146,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:43:13.524855,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:43:18.671720,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:43:23.795524,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:43:28.925913,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:43:34.078595,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:43:39.224754,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:43:44.357313,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:43:49.529663,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:43:54.657331,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:43:59.813284,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:44:04.964317,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:44:10.117316,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:44:15.286867,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:44:20.467330,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:44:25.633521,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:44:30.768243,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:44:35.913630,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:44:41.074595,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:44:46.227300,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:44:51.366388,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:44:56.524591,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:45:01.666695,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:45:06.810677,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:45:11.940885,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:45:17.065104,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:45:22.198229,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:45:27.329813,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:45:32.458713,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:45:37.591993,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:45:42.719508,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:45:47.861507,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:45:52.964761,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:45:58.140975,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:46:03.279728,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:46:08.429838,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:46:13.580298,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:46:18.716401,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:46:23.830331,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:46:28.964606,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:46:34.096927,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:46:39.231876,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:46:44.360832,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:46:49.483933,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:46:54.589406,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:46:59.739175,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:47:05.042334,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:47:10.196664,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:47:15.326027,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:47:20.435962,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:47:25.578730,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:47:30.746246,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:47:35.893030,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:47:41.033806,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:47:46.170690,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:47:51.289603,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:47:56.443015,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:48:01.592632,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:48:06.749943,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:48:14.387377,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:48:19.534454,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:48:24.664139,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:48:29.785783,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:48:34.922969,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:48:40.051835,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:48:45.197887,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:48:50.308768,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:48:55.459445,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:49:00.620435,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:49:05.775279,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:49:10.922701,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-29T04:49:16.075893,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
